company_id,company_name,ticker,CIK,sector_id,industry_id,country_id,exchange,market_cap,IPO_year
1993,"Indaptus Therapeutics, Inc.",INDP,1857044,1,1,1,NASDAQ,18017043.0,
1994,Informatica Inc.,INFA,1868778,4,5,1,NYSE,9413056466.0,2021
1995,Infinera Corp,INFN,1138639,8,16,1,NASDAQ,1180254189.0,2007
1996,Inogen Inc,INGN,1294133,1,24,1,NASDAQ,158155589.0,2014
1997,Ingredion Inc,INGR,1046257,9,27,1,NYSE,7427705909.0,
1998,INNO HOLDINGS INC.,INHD,1961847,5,55,1,NASDAQ,13083963.0,2023
1999,"MiNK Therapeutics, Inc.",INKT,1840229,1,7,1,NASDAQ,32183374.0,2021
2000,InMed Pharmaceuticals Inc.,INM,1728328,1,1,2,NASDAQ,1393103.0,
2001,"Inmune Bio, Inc.",INMB,1711754,1,7,1,NASDAQ,203518880.0,2019
2002,"Summit Hotel Properties, Inc.",INN,1497645,6,3,1,NYSE,659547376.0,2011
2003,InnovAge Holding Corp.,INNV,1834376,1,39,1,NASDAQ,531366791.0,2021
2004,"INOVIO PHARMACEUTICALS, INC.",INO,1055726,1,9,1,NASDAQ,247024758.0,
2005,INNODATA INC,INOD,903651,4,8,1,NASDAQ,170217014.0,1993
2006,"Inspired Entertainment, Inc.",INSE,1615063,4,5,1,NASDAQ,234022250.0,2014
2007,INSEEGO CORP.,INSG,1022652,10,16,1,NASDAQ,45733934.0,
2008,INSMED Inc,INSM,1104506,1,1,1,NASDAQ,3682591258.0,
2009,"Inspire Medical Systems, Inc.",INSP,1609550,1,9,1,NYSE,7024982945.0,2018
2010,"INSTRUCTURE HOLDINGS, INC.",INST,1841804,4,5,,NYSE,2853327316.0,2021
2011,"International Seaways, Inc.",INSW,1679049,3,51,1,NYSE,2697558973.0,2016
2012,"Intapp, Inc.",INTA,1565687,4,5,1,NASDAQ,2303657981.0,2021
2013,INTEL CORP,INTC,50863,4,12,1,NASDAQ,134788640000.0,
2014,Integral Acquisition Corp 1,INTE,1850262,2,6,1,NASDAQ,0.0,2021
2015,"INTENSITY THERAPEUTICS, INC.",INTS,1567264,1,7,1,NASDAQ,53809305.0,2023
2016,INTUIT INC.,INTU,896878,4,5,1,NASDAQ,178220632450.0,1993
2017,INTRUSION INC,INTZ,736012,10,120,1,NASDAQ,3850457.0,
2018,"Innoviva, Inc.",INVA,1080014,1,1,1,NASDAQ,964849102.0,2004
2019,"Identiv, Inc.",INVE,1036044,4,62,1,NASDAQ,119454618.0,
2020,Invitation Homes Inc.,INVH,1687229,2,21,1,NYSE,21247190058.0,2017
2021,"INVO Bioscience, Inc.",INVO,1417926,1,9,1,NASDAQ,2688170.0,
2022,"Inozyme Pharma, Inc.",INZY,1693011,1,1,1,NASDAQ,274267578.0,2020
2023,"IO Biotech, Inc.",IOBT,1865494,1,1,18,NASDAQ,93550898.0,2021
2024,Assure Holdings Corp.,IONM,1798270,1,9,1,NASDAQ,4677440.0,
2025,"IonQ, Inc.",IONQ,1824920,4,8,1,NYSE,1867818785.0,2021
2026,IONIS PHARMACEUTICALS INC,IONS,874015,1,1,1,NASDAQ,6061817237.0,
2027,INNOSPEC INC.,IOSP,1054905,5,14,1,NASDAQ,3012010828.0,
2028,Samsara Inc.,IOT,1642896,4,8,1,NYSE,19813310929.0,2021
2029,"IOVANCE BIOTHERAPEUTICS, INC.",IOVA,1425205,1,7,1,NASDAQ,3251133981.0,
2030,INTERNATIONAL PAPER CO /NEW/,IP,51434,12,110,1,NYSE,11717149866.0,
2031,INTER PARFUMS INC,IPAR,822663,3,72,1,NASDAQ,3828514452.0,
2032,"Professional Diversity Network, Inc.",IPDN,1546296,4,25,1,NASDAQ,20957175.0,2013
2033,"INTERPUBLIC GROUP OF COMPANIES, INC.",IPG,51644,3,50,1,NYSE,11918483208.0,
2034,IPG PHOTONICS CORP,IPGP,1111928,4,12,1,NASDAQ,4075074957.0,2006
2035,"Intrepid Potash, Inc.",IPI,1421461,5,82,1,NYSE,256644414.0,2008
2036,"Century Therapeutics, Inc.",IPSC,1850119,1,7,1,NASDAQ,186675445.0,2021
2037,iPower Inc.,IPW,1830072,3,70,1,NASDAQ,13641866.0,2021
2038,Ideal Power Inc.,IPWR,1507957,4,12,1,NASDAQ,56246063.0,2013
2039,Inflection Point Acquisition Corp. II,IPXX,1970622,2,6,1,NASDAQ,0.0,2023
2040,IQVIA HOLDINGS INC.,IQV,1478242,1,80,1,NYSE,42630720000.0,2013
2041,Ingersoll Rand Inc.,IR,1699150,5,4,1,NYSE,37721264598.0,2017
2042,Iris Acquisition Corp,IRAA,1831874,2,6,1,NASDAQ,0.0,2021
2043,IROBOT CORP,IRBT,1159167,3,60,1,NASDAQ,217704131.0,2005
2044,Iridium Communications Inc.,IRDM,1418819,10,16,1,NASDAQ,3809212641.0,
2045,IRIDEX CORP,IRIX,1006045,1,35,1,NASDAQ,46645573.0,1996
2046,IRON MOUNTAIN INC,IRM,1020569,6,3,1,NYSE,22657209783.0,
2047,IRADIMED CORP,IRMD,1325618,1,9,1,NASDAQ,530065185.0,2014
2048,Iron Horse Acquisitions Corp.,IROH,1901203,,,1,NASDAQ,0.0,2024
2049,"Disc Medicine, Inc.",IRON,1816736,1,1,1,NASDAQ,679962321.0,
2050,"IF Bancorp, Inc.",IROQ,1514743,2,20,1,NASDAQ,55002112.0,2011
2051,"INDEPENDENCE REALTY TRUST, INC.",IRT,1466085,6,3,1,NYSE,3564910914.0,2013
2052,"iRhythm Technologies, Inc.",IRTC,1388658,1,9,1,NASDAQ,3466834375.0,2016
2053,IRONWOOD PHARMACEUTICALS INC,IRWD,1446847,1,1,1,NASDAQ,1224054027.0,2010
2054,iSpecimen Inc.,ISPC,1558569,1,80,1,NASDAQ,2417266.0,2021
2055,Inspirato Inc,ISPO,1820566,2,6,1,NASDAQ,13005915.0,2021
2056,Ispire Technology Inc.,ISPR,1948455,1,56,1,NASDAQ,282795653.0,2023
2057,INTUITIVE SURGICAL INC,ISRG,1035267,1,9,1,NASDAQ,133131736171.0,2000
2058,Israel Acquisitions Corp,ISRL,1915328,2,6,1,NASDAQ,0.0,2023
2059,INNOVATIVE SOLUTIONS & SUPPORT INC,ISSC,836690,4,8,1,NASDAQ,112791490.0,2000
2060,Investar Holding Corp,ISTR,1602658,2,2,1,NASDAQ,159347900.0,2014
2061,"ISUN, INC.",ISUN,1634447,4,12,1,NASDAQ,7960625.0,2016
2062,GARTNER INC,IT,749251,3,22,1,NYSE,34990426982.0,1993
2063,"Intra-Cellular Therapies, Inc.",ITCI,1567514,1,1,1,NASDAQ,7092094813.0,
2064,Integer Holdings Corp,ITGR,1114483,1,35,1,NYSE,3660491409.0,
2065,"ITERIS, INC.",ITI,350868,10,16,1,NASDAQ,192227948.0,
2066,INVESTORS TITLE CO,ITIC,720858,2,43,1,NASDAQ,301289681.0,
2067,"iTeos Therapeutics, Inc.",ITOS,1808865,1,7,1,NASDAQ,387105815.0,2020
2068,"ITRON, INC.",ITRI,780571,5,32,1,NASDAQ,4364300607.0,1993
2069,Iterum Therapeutics plc,ITRM,1659323,1,1,9,NASDAQ,27432729.0,2018
2070,ITT INC.,ITT,216228,5,107,1,NYSE,10771520000.0,2011
2071,ILLINOIS TOOL WORKS INC,ITW,49826,5,4,1,NYSE,74186064000.0,
2072,INTEVAC INC,IVAC,1001902,4,4,1,NASDAQ,116669342.0,1995
2073,Investcorp India Acquisition Corp,IVCA,1852889,2,6,7,NASDAQ,0.0,2022
2074,Investcorp Europe Acquisition Corp I,IVCB,1857410,2,6,7,NASDAQ,0.0,2022
2075,Swiftmerge Acquisition Corp.,IVCP,1845123,2,6,1,NASDAQ,303750000.0,2022
2076,"Iveda Solutions, Inc.",IVDA,1397183,4,5,1,NASDAQ,14852045.0,
2077,"INSPIRE VETERINARY PARTNERS, INC.",IVP,1939365,9,66,1,NASDAQ,3758955.0,2023
2078,Invesco Mortgage Capital Inc.,IVR,1437071,6,3,1,NYSE,414822959.0,2009
2079,InvenTrust Properties Corp.,IVT,1307748,6,3,1,NYSE,1707401185.0,2021
2080,"Invivyd, Inc.",IVVD,1832038,1,7,1,NASDAQ,256325645.0,2021
2081,Invesco Ltd.,IVZ,914208,2,19,1,NYSE,6589826612.0,
2082,IX Acquisition Corp.,IXAQ,1852019,2,6,4,NASDAQ,0.0,2021
2083,"IZEA Worldwide, Inc.",IZEA,1495231,3,50,1,NASDAQ,48227786.0,
2084,JACOBS SOLUTIONS INC.,J,52988,5,44,1,NYSE,18208083077.0,2022
2085,JACK IN THE BOX INC,JACK,807882,3,17,1,NASDAQ,1148533551.0,
2086,"Jaguar Health, Inc.",JAGX,1585608,1,1,1,NASDAQ,49718928.0,2015
2087,JAKKS PACIFIC INC,JAKK,1009829,3,59,1,NASDAQ,206032575.0,1996
2088,Jamf Holding Corp.,JAMF,1721947,4,5,1,NASDAQ,2483760326.0,2020
2089,JanOne Inc.,JAN,862861,3,47,1,NASDAQ,43827544.0,
2090,"Janux Therapeutics, Inc.",JANX,1817713,1,1,1,NASDAQ,2448170243.0,2021
2091,Jazz Pharmaceuticals plc,JAZZ,1232524,1,1,9,NASDAQ,6824314677.0,2007
2092,JBG SMITH Properties,JBGS,1689796,6,3,1,NYSE,1390863166.0,2017
2093,HUNT J B TRANSPORT SERVICES INC,JBHT,728535,5,76,1,NASDAQ,16735383829.0,
2094,"Janus International Group, Inc.",JBI,1839839,5,91,1,NYSE,2135517542.0,2021
2095,JABIL INC,JBL,898293,4,32,1,NYSE,14263044563.0,1993
2096,JETBLUE AIRWAYS CORP,JBLU,1158463,3,63,1,NASDAQ,1961020991.0,2002
2097,SANFILIPPO JOHN B & SON INC,JBSS,880117,9,98,1,NASDAQ,1151424536.0,1991
2098,John Bean Technologies CORP,JBT,1433660,5,4,1,NYSE,2886646590.0,
2099,Johnson Controls International plc,JCI,833444,5,4,11,NYSE,44370970465.0,
2100,JEWETT CAMERON TRADING CO LTD,JCTCF,885307,3,70,1,NASDAQ,18820787.0,
2101,Jefferies Financial Group Inc.,JEF,96223,2,30,1,NYSE,9236617474.0,
2102,"JELD-WEN Holding, Inc.",JELD,1674335,12,106,1,NYSE,1831274997.0,2017
2103,JANUS HENDERSON GROUP PLC,JHG,1274173,2,19,4,NYSE,5125352805.0,2017
2104,"J.Jill, Inc.",JILL,1687932,3,38,1,NYSE,277615680.0,2017
2105,J&J SNACK FOODS CORP,JJSF,785956,9,98,1,NASDAQ,2648643689.0,1986
2106,JACK HENRY & ASSOCIATES INC,JKHY,779152,4,8,1,NASDAQ,12014422749.0,1985
2107,JONES LANG LASALLE INC,JLL,1037976,2,21,1,NYSE,8658276873.0,
2108,"John Marshall Bancorp, Inc.",JMSB,1710482,2,2,1,NASDAQ,246010400.0,
2109,JOHNSON & JOHNSON,JNJ,200406,1,1,1,NYSE,352017242700.0,
2110,JUNIPER NETWORKS INC,JNPR,1043604,4,62,1,NYSE,11173404674.0,1999
2111,Janover Inc.,JNVR,1805526,2,10,1,NASDAQ,11454049.0,2023
2112,"Joby Aviation, Inc.",JOBY,1819848,5,69,1,NYSE,3760285474.0,2020
2113,ST JOE Co,JOE,745308,6,34,1,NYSE,3416515501.0,
2114,JOHNSON OUTDOORS INC,JOUT,788329,3,59,1,NASDAQ,429343974.0,
2115,JPMORGAN CHASE & CO,JPM,19617,2,2,1,NYSE,557323081148.0,
2116,"Jerash Holdings (US), Inc.",JRSH,1696558,3,46,1,NASDAQ,37375084.0,2018
2117,"James River Group Holdings, Ltd.",JRVR,1620459,2,15,6,NASDAQ,338564146.0,2014
2118,"Jasper Therapeutics, Inc.",JSPR,1788028,1,1,1,NASDAQ,307303478.0,2020
2119,Jet.AI Inc.,JTAI,1861622,3,57,7,NASDAQ,8788924.0,2021
2120,COFFEE HOLDING CO INC,JVA,1007019,9,27,1,NASDAQ,9476274.0,2005
2121,JVSPAC Acquisition Corp.,JVSA,1866001,,,3,NASDAQ,0.0,2024
2122,NORDSTROM INC,JWN,72333,3,38,1,NYSE,3123129710.0,
2123,Jackson Financial Inc.,JXN,1822993,2,58,1,NYSE,5384797571.0,2021
2124,JOINT Corp,JYNT,1612630,11,96,1,NASDAQ,180713452.0,2014
2125,KELLANOVA,K,55067,9,27,1,NYSE,19667356238.0,
2126,"KINETA, INC./DE",KA,1445283,1,1,1,NASDAQ,6687101.0,2016
2127,Kairous Acquisition Corp. Ltd,KACL,1865468,2,6,12,NASDAQ,0.0,2022
2128,KADANT INC,KAI,886346,5,4,1,NYSE,3309039815.0,1992
2129,"KALA BIO, Inc.",KALA,1479419,1,1,1,NASDAQ,17743660.0,2017
2130,KAISER ALUMINUM CORP,KALU,811596,5,18,1,NASDAQ,1520218882.0,
2131,"KalVista Pharmaceuticals, Inc.",KALV,1348911,1,1,4,NASDAQ,454789831.0,2015
2132,"OPENLANE, Inc.",KAR,1395942,3,83,1,NYSE,1882153638.0,2009
2133,"Kaival Brands Innovations Group, Inc.",KAVL,1762239,3,22,1,NASDAQ,11566528.0,
2134,KB HOME,KBH,795266,3,34,1,NYSE,4980037448.0,1986
2135,"KBR, INC.",KBR,1357615,5,44,1,NYSE,8820171627.0,2006
2136,"Kyndryl Holdings, Inc.",KD,1867072,4,8,1,NYSE,4484714253.0,2021
2137,Keurig Dr Pepper Inc.,KDP,1418135,9,48,1,NASDAQ,46789568857.0,
2138,"Kimball Electronics, Inc.",KE,1606757,4,4,1,NASDAQ,517776869.0,
2139,KELLY SERVICES INC,KELYA,55135,3,28,1,NASDAQ,827870767.0,
2140,KEWAUNEE SCIENTIFIC CORP /DE/,KEQU,55529,5,23,1,NASDAQ,100341130.0,
2141,KIRBY CORP,KEX,56047,3,51,1,NYSE,6554464000.0,
2142,KEYCORP /NEW/,KEY,91576,2,2,1,NYSE,13727472872.0,
2143,"Keysight Technologies, Inc.",KEYS,1601046,5,4,1,NYSE,25930270329.0,2014
2144,Kentucky First Federal Bancorp,KFFB,1297341,2,20,1,NASDAQ,31538189.0,2005
2145,KFORCE INC,KFRC,930420,3,28,1,NASDAQ,1251689340.0,1995
2146,KINGSWAY FINANCIAL SERVICES INC,KFS,1072627,2,15,2,NYSE,241280505.0,
2147,KORN FERRY,KFY,56679,3,36,1,NYSE,3183516381.0,1999
2148,"Kodiak Gas Services, Inc.",KGS,1767042,8,42,1,NYSE,2159650353.0,2023
2149,Kraft Heinz Co,KHC,1637459,9,27,1,NASDAQ,46291887872.0,
2150,ORTHOPEDIATRICS CORP,KIDS,1425450,1,9,1,NASDAQ,712607749.0,2017
2151,KIMCO REALTY CORP,KIM,879101,6,3,1,NYSE,12367984342.0,
2152,"Nextdoor Holdings, Inc.",KIND,1846069,4,25,1,NYSE,795134406.0,
2153,"KINGSTONE COMPANIES, INC.",KINS,33992,2,15,1,NASDAQ,48434426.0,
2154,"KIRKLAND'S, INC",KIRK,1056285,3,29,1,NASDAQ,25076483.0,2002
2155,"Nauticus Robotics, Inc.",KITT,1849820,5,4,1,NASDAQ,11797083.0,2021
2156,KKR & Co. Inc.,KKR,1404912,2,19,1,NYSE,84553728905.0,
2157,KLA CORP,KLAC,319201,4,64,1,NASDAQ,95510118355.0,1980
2158,WK Kellogg Co,KLG,1959348,9,27,1,NYSE,2054472889.0,2023
2159,KULICKE & SOFFA INDUSTRIES INC,KLIC,56978,4,12,8,NASDAQ,2649158851.0,
2160,KALTURA INC,KLTR,1432133,4,5,1,NASDAQ,179072659.0,2021
2161,"KLX Energy Services Holdings, Inc.",KLXE,1738827,7,54,1,NASDAQ,117390672.0,
2162,KIMBERLY CLARK CORP,KMB,55785,3,78,1,NYSE,45536535573.0,
2163,"KINDER MORGAN, INC.",KMI,1506307,8,42,1,NYSE,41458102161.0,2011
2164,KEMPER Corp,KMPR,860748,2,15,1,NYSE,3694109689.0,
2165,KENNAMETAL INC,KMT,55242,5,4,1,NYSE,1905645559.0,
2166,CARMAX INC,KMX,1170010,3,29,1,NYSE,10952600300.0,
2167,Knowles Corp,KN,1587523,9,60,1,NYSE,1436766736.0,2014
2168,Knife River Corp,KNF,1955520,5,82,1,NYSE,4427260270.0,2023
2169,"Kiniksa Pharmaceuticals, Ltd.",KNSA,1730430,1,1,1,NASDAQ,1262596593.0,2018
2170,"Kinsale Capital Group, Inc.",KNSL,1669162,2,15,1,NYSE,8687562551.0,
2171,Kinetik Holdings Inc.,KNTK,1692787,7,13,1,NYSE,5901576191.0,2022
2172,Knight-Swift Transportation Holdings Inc.,KNX,1492691,5,76,1,NYSE,7566592410.0,2017
2173,COCA COLA CO,KO,21344,9,48,1,NYSE,266251043812.0,
2174,Kodiak Sciences Inc.,KOD,1468748,1,7,1,NASDAQ,172228215.0,2018
2175,EASTMAN KODAK CO,KODK,31235,3,4,1,NYSE,361148000.0,
2176,Koppers Holdings Inc.,KOP,1315257,12,106,1,NYSE,1108805913.0,2006
2177,KOPIN CORP,KOPN,771266,4,12,1,NASDAQ,92823869.0,1992
2178,"KORE Group Holdings, Inc.",KORE,1855457,10,16,1,NYSE,64860258.0,
2179,Kosmos Energy Ltd.,KOS,1509991,7,13,6,NYSE,2772434953.0,2011
2180,KOSS CORP,KOSS,56701,9,60,1,NASDAQ,22211508.0,
2181,"Katapult Holdings, Inc.",KPLT,1785424,3,36,1,NASDAQ,51871633.0,2019
2182,KIORA PHARMACEUTICALS INC,KPRX,1372514,1,1,1,NASDAQ,12340413.0,
2183,Karyopharm Therapeutics Inc.,KPTI,1503802,11,36,1,NASDAQ,121971108.0,2013
2184,KROGER CO,KR,56873,9,90,1,NYSE,40046458464.0,
2185,KILROY REALTY CORP,KRC,1025996,6,3,1,NYSE,3888197227.0,1997
2186,KKR Real Estate Finance Trust Inc.,KREF,1631596,6,3,1,NYSE,666799333.0,2017
2187,KITE REALTY GROUP TRUST,KRG,1286043,6,3,1,NYSE,4665473601.0,2004
2188,"KORU Medical Systems, Inc.",KRMD,704440,1,9,1,NASDAQ,100105995.0,
2189,"Kernel Group Holdings, Inc.",KRNL,1832950,2,6,1,NASDAQ,0.0,2021
2190,Kearny Financial Corp.,KRNY,1617242,2,20,1,NASDAQ,368579611.0,2005
2191,KRONOS WORLDWIDE INC,KRO,1257640,5,14,1,NYSE,1334313386.0,
2192,"Kronos Bio, Inc.",KRON,1741830,1,1,1,NASDAQ,60095013.0,2020
2193,"Keros Therapeutics, Inc.",KROS,1664710,1,1,1,NASDAQ,2081954856.0,2020
2194,"Kimbell Royalty Partners, LP",KRP,1657788,7,13,1,NYSE,1527490886.0,2017
2195,"Korro Bio, Inc.",KRRO,1703647,1,1,1,NASDAQ,504821062.0,2019
2196,Karat Packaging Inc.,KRT,1758021,5,89,1,NASDAQ,545436139.0,2021
2197,"KURA SUSHI USA, INC.",KRUS,1772177,3,17,1,NASDAQ,1279852053.0,2019
2198,"Krystal Biotech, Inc.",KRYS,1711279,1,7,1,NASDAQ,4438545598.0,2017
2199,"Knightscope, Inc.",KSCP,1600983,10,16,1,NASDAQ,45687296.0,2022
2200,KOHLS Corp,KSS,885639,3,73,1,NYSE,2720543240.0,1992
2201,"Kontoor Brands, Inc.",KTB,1760965,3,46,1,NYSE,3468249110.0,2019
2202,KEY TRONIC CORP,KTCC,719733,4,32,1,NASDAQ,46168427.0,1983
2203,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",KTOS,1069258,5,44,1,NASDAQ,2451101750.0,
2204,"Kintara Therapeutics, Inc.",KTRA,1498382,1,1,1,NASDAQ,5808839.0,
2205,Pasithea Therapeutics Corp.,KTTA,1841330,1,1,1,NASDAQ,7547085.0,2021
2206,"Kura Oncology, Inc.",KURA,1422143,1,7,1,NASDAQ,1496091323.0,
2207,Keen Vision Acquisition Corp.,KVAC,1889983,,,1,NASDAQ,0.0,2023
2208,KVH INDUSTRIES INC \DE\,KVHI,1007587,4,52,1,NASDAQ,93907622.0,1996
2209,Kenvue Inc.,KVUE,1944048,3,115,1,NYSE,36109013710.0,2023
2210,"Klaviyo, Inc.",KVYO,1835830,4,5,1,NYSE,6167747230.0,2023
2211,"Kennedy-Wilson Holdings, Inc.",KW,1408100,2,21,1,NYSE,1181310433.0,
2212,QUAKER CHEMICAL CORP,KWR,81362,5,14,1,NYSE,3422575929.0,
2213,Kaixin Auto Holdings,KXIN,1713539,3,83,3,NASDAQ,3412505.0,2017
2214,"Kymera Therapeutics, Inc.",KYMR,1815442,1,7,1,NASDAQ,2039296695.0,2020
2215,"Kezar Life Sciences, Inc.",KZR,1645666,1,1,1,NASDAQ,58597814.0,2018
2216,LOEWS CORP,L,60086,2,15,1,NYSE,16767297949.0,
2217,STANDARD BIOTOOLS INC.,LAB,1162194,5,40,1,NASDAQ,933205457.0,2011
2218,"Landos Biopharma, Inc.",LABP,1785345,1,1,1,NASDAQ,69534224.0,2021
2219,LITHIA MOTORS INC,LAD,1023128,3,83,1,NYSE,7232927506.0,
2220,Ladder Capital Corp,LADR,1577670,6,3,1,NYSE,1392789431.0,2014
2221,LAKELAND INDUSTRIES INC,LAKE,798081,1,24,1,NASDAQ,126425170.0,1986
2222,LAMAR ADVERTISING CO/NEW,LAMR,1090425,6,3,1,NASDAQ,11673247819.0,1996
2223,LANCASTER COLONY CORP,LANC,57515,9,27,1,NASDAQ,5147252630.0,
2224,GLADSTONE LAND Corp,LAND,1495240,6,3,1,NASDAQ,454431445.0,1993
2225,LANDMARK BANCORP INC,LARK,1141688,2,2,1,NASDAQ,103908473.0,
2226,Laser Photonics Corp,LASE,1807887,11,4,1,NASDAQ,19467880.0,2022
2227,"NLIGHT, INC.",LASR,1124796,4,12,1,NASDAQ,546429237.0,2018
2228,Chenghe Acquisition I Co.,LATG,1868269,2,6,17,NASDAQ,183787500.0,2022
2229,"LAUREATE EDUCATION, INC.",LAUR,912766,6,22,1,NASDAQ,2332327649.0,2017
2230,"CS Disco, Inc.",LAW,1625641,4,5,1,NYSE,478721125.0,2021
2231,"Lazard, Inc.",LAZ,1311370,2,19,6,NYSE,4396749888.0,2005
2232,"Luminar Technologies, Inc./DE",LAZR,1758057,3,26,1,NASDAQ,607517895.0,2019
2233,LAKELAND BANCORP INC,LBAI,846901,2,2,1,NASDAQ,814246238.0,
2234,"Longboard Pharmaceuticals, Inc.",LBPH,1832168,1,1,1,NASDAQ,710260150.0,2021
2235,Liberty Broadband Corp,LBRDA,1611983,10,94,1,NASDAQ,7083436547.0,
2236,Liberty Energy Inc.,LBRT,1694028,7,54,1,NYSE,3834655456.0,2018
2237,Liberty Global Ltd.,LBTYA,1570585,10,94,4,NASDAQ,6172887351.0,
2238,LendingClub Corp,LC,1409970,2,10,1,NYSE,894325876.0,2014
2239,"Lucid Group, Inc.",LCID,1811210,3,61,1,NASDAQ,5658116968.0,
2240,LCI INDUSTRIES,LCII,763744,3,26,1,NYSE,2718151807.0,1995
2241,LCNB CORP,LCNB,1074902,2,2,1,NASDAQ,201537966.0,
2242,"LIFETIME BRANDS, INC",LCUT,874396,3,4,1,NASDAQ,209140072.0,1991
2243,Learn CW Investment Corp,LCW,1847577,2,6,,NYSE,0.0,2021
2244,"loanDepot, Inc.",LDI,1831631,2,10,1,NYSE,762488749.0,2021
2245,"Leidos Holdings, Inc.",LDOS,1336920,4,8,1,NYSE,17700189678.0,
2246,"LENDWAY, INC.",LDWY,875355,3,50,1,NASDAQ,10960948.0,
2247,"LANDS' END, INC.",LE,799288,3,38,1,NASDAQ,409710582.0,
2248,LEAR CORP,LEA,842162,3,26,1,NYSE,7783429707.0,
2249,LINCOLN ELECTRIC HOLDINGS INC,LECO,59527,5,4,1,NASDAQ,13065835782.0,
2250,SemiLEDs Corp,LEDS,1333822,4,12,19,NASDAQ,11372035.0,2010
2251,"LEE ENTERPRISES, Inc",LEE,58361,3,108,1,NASDAQ,78263336.0,
2252,LEGGETT & PLATT INC,LEG,58492,3,47,1,NYSE,2405804301.0,
2253,Legacy Housing Corp,LEGH,1436208,3,34,1,NASDAQ,495349009.0,2018
2254,LENNAR CORP /NEW/,LEN,920760,3,34,1,NYSE,42945629878.0,
2255,"LENZ Therapeutics, Inc.",LENZ,1815776,1,7,1,NASDAQ,130783499.0,2021
2256,"Leslie's, Inc.",LESL,1821806,3,29,1,NASDAQ,736207564.0,2020
2257,LEVI STRAUSS & CO,LEVI,94845,3,46,1,NYSE,8410357672.0,2019
2258,Lexaria Bioscience Corp.,LEXX,1348362,1,1,2,NASDAQ,24150106.0,
2259,"LIFECORE BIOMEDICAL, INC. DE",LFCR,1005286,1,1,1,NASDAQ,201457043.0,
2260,"Leafly Holdings, Inc. /DE",LFLY,1785592,4,5,1,NASDAQ,4695050.0,2019
2261,"LifeMD, Inc.",LFMD,948320,1,39,1,NASDAQ,482374262.0,
2262,"LifeStance Health Group, Inc.",LFST,1845257,1,39,1,NASDAQ,2360277560.0,2021
2263,"Lument Finance Trust, Inc.",LFT,1547546,6,3,1,NYSE,123829255.0,2013
2264,LITTELFUSE INC /DE,LFUS,889331,7,32,1,NASDAQ,5771988147.0,
2265,Lifevantage Corp,LFVN,849146,1,1,1,NASDAQ,79591437.0,
2266,ReWalk Robotics Ltd.,LFWD,1607962,1,24,5,NASDAQ,40361520.0,2014
2267,"LGI Homes, Inc.",LGIH,1580670,3,34,1,NASDAQ,2260300961.0,2013
2268,"LogicMark, Inc.",LGMK,1566826,1,24,1,NASDAQ,1782990.0,
2269,LIGAND PHARMACEUTICALS INC,LGND,886163,1,1,1,NASDAQ,1249462104.0,
2270,LAMF Global Ventures Corp. I,LGVC,1879297,,,1,NASDAQ,236907464.0,2021
2271,Longeveron Inc.,LGVN,1721484,1,1,1,NASDAQ,4398700.0,2021
2272,LABORATORY CORP OF AMERICA HOLDINGS,LH,920148,1,23,1,NYSE,16685440000.0,
2273,"L3HARRIS TECHNOLOGIES, INC. /DE/",LHX,202058,5,4,1,NYSE,40785739426.0,
2274,Li-Cycle Holdings Corp.,LICY,1828811,5,86,2,NYSE,120982138.0,2021
2275,"AEye, Inc.",LIDR,1818644,3,26,1,NASDAQ,6439250.0,2021
2276,aTYR PHARMA INC,LIFE,1339970,1,7,1,NASDAQ,106367538.0,2015
2277,"MSP Recovery, Inc.",LIFW,1802450,4,8,1,NASDAQ,141366385.0,2020
2278,LENNOX INTERNATIONAL INC,LII,1069202,5,4,1,NYSE,16978762803.0,1999
2279,Liberty Latin America Ltd.,LILA,1712184,10,94,1,NASDAQ,1560811000.0,
2280,LINDE PLC,LIN,1707925,5,14,1,NASDAQ,213425060861.0,
2281,LINCOLN EDUCATIONAL SERVICES CORP,LINC,1286613,6,22,1,NASDAQ,321086745.0,2005
2282,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",LIND,1512499,3,57,1,NASDAQ,389500027.0,2013
2283,INTERLINK ELECTRONICS INC,LINK,828146,4,62,1,NASDAQ,54824560.0,
2284,LIPELLA PHARMACEUTICALS INC.,LIPO,1347242,1,1,1,NASDAQ,4443774.0,2022
2285,LIQTECH INTERNATIONAL INC,LIQT,1307579,4,4,18,NASDAQ,15273304.0,
2286,Lumentum Holdings Inc.,LITE,1633978,10,16,1,NASDAQ,2926508000.0,
2287,LIVE VENTURES Inc,LIVE,1045742,3,29,1,NASDAQ,81737843.0,
2288,LivaNova PLC,LIVN,1639691,1,35,4,NASDAQ,2996185454.0,
2289,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",LIXT,1335105,1,1,1,NASDAQ,7332685.0,
2290,LAKELAND FINANCIAL CORP,LKFN,721994,2,2,1,NASDAQ,1524492843.0,
2291,LKQ CORP,LKQ,1065696,3,114,1,NASDAQ,11642098050.0,2003
2292,"LL Flooring Holdings, Inc.",LL,1396033,3,70,1,NYSE,46258577.0,2007
2293,Terran Orbital Corp,LLAP,1835512,5,44,1,NYSE,269702871.0,2021
